         articulations        articulations ['P23,948 447 1419 513']
                    in                   in ['P23,1457 447 1527 512']
                   the                  the ['P23,1565 447 1679 513']
                caudal               caudal ['P23,1717 447 1964 513']
X            vertebrae           ver-tebrae ['P23,2000 468 2144 513', 'P23,7 554 239 620']
                    as                   as ['P23,284 575 357 620']
                     a                    a ['P23,402 575 442 620']
          synapomorphy         synapomorphy ['P23,487 554 1054 637']
                    of                   of ['P23,1098 554 1180 620']
                   the                  the ['P23,1215 554 1328 620']
          Carnotaurini         Carnotaurini ['P23,1373 553 1865 620']
                within               within ['P23,1907 553 2146 620']
                   the                  the ['P23,7 661 121 727']
           Abelisauria          Abelisauria ['P23,193 661 646 727']
                     .                    . ['P23,193 661 646 727']
               However              However ['P23,724 664 1085 740']
                     ,                    , ['P23,724 664 1085 740']
                   the                  the ['P23,1161 661 1275 727']
          distribution         distribution ['P23,1349 661 1791 727']
                    of                   of ['P23,1866 661 1948 727']
                  this                 this ['P23,2012 661 2145 727']
             character            character ['P23,7 767 358 833']
                    is                   is ['P23,399 767 453 833']
           problematic          problematic ['P23,495 767 968 851']
                     .                    . ['P23,495 767 968 851']
                 These                These ['P23,1015 767 1233 833']
             accessory            accessory ['P23,1277 789 1631 851']
         articulations        articulations ['P23,1674 767 2145 833']
.                   o.                      ['P23,328 927 355 951']
.                   WM                      ['P23,365 927 439 951']
.               Rauhul                      ['P23,455 926 556 951']
.                   et                      ['P23,568 931 593 951']
.                  al.                      ['P23,604 926 634 951']
.                    /                      ['P23,650 926 659 951']
.           Cretaceous                      ['P23,673 927 824 951']
.             Research                      ['P23,836 926 961 951']
.                   24                      ['P23,972 927 1006 951']
.                    (                      ['P23,1021 926 1099 957']
.                 2003                      ['P23,1021 926 1099 957']
.                    )                      ['P23,1101 926 1113 957']
.               487497                      ['P23,1129 927 1245 951']
.                  495                      ['P23,1783 926 1831 951']
                   are                  are ['P23,10 1126 122 1171']
               present              present ['P23,161 1115 434 1189']
                    in                   in ['P23,472 1105 541 1170']
            Aucasaurus           Aucasaurus ['P23,579 1107 1007 1171']
                   and                  and ['P23,1046 1105 1184 1171']
X           Camotaurus           Carnotauru ['P23,1230 1107 1703 1185']
X                    ,                   s, ['P23,1230 1107 1703 1185']
                   but                  but ['P23,1746 1105 1871 1171']
                   not                  not ['P23,1910 1114 2035 1171']
                    in                   in ['P23,2073 1105 2143 1170']
          Ceratosaurus         Ceratosaurus ['P23,15 1214 516 1278']
.                    .                      ['P23,15 1214 516 1278']
X                 They                Th.ey ['P23,582 1212 772 1295']
                  also                 also ['P23,833 1212 979 1278']
                  seem                 seem ['P23,1044 1233 1224 1278']
                    to                   to ['P23,1285 1221 1358 1278']
                    be                   be ['P23,1420 1212 1505 1278']
