               PALAIOS              PALAIOS ['P1,857 100 996 129']
            additional           additional ['P6,1155 3225 1440 3283']
                layers               layers ['P6,1467 3225 1652 3300']
                     .                    . ['P6,1467 3225 1652 3300']
                  Unit                 Unit ['P6,80 3317 208 3375']
                   one                  one ['P6,238 3335 339 3374']
                    is                   is ['P6,370 3317 415 3374']
              composed             composed ['P6,448 3317 739 3391']
                    of                   of ['P6,770 3317 832 3374']
                     a                    a ['P6,859 3335 889 3374']
                    40                   40 ['P6,918 3317 1285 3385']
X                    ?                    - ['P6,918 3317 1285 3385']
                    cm                   cm ['P6,918 3317 1285 3385']
X                    ?                    - ['P6,918 3317 1285 3385']
                 thick                thick ['P6,918 3317 1285 3385']
                     ,                    , ['P6,918 3317 1285 3385']
               heavily              heavily ['P6,1317 3317 1528 3391']
              trampled             trampled ['P6,1559 3317 1829 3391']
                     ,                    , ['P6,1559 3317 1829 3391']
                 light                light ['P6,1862 3317 1993 3391']
                  gray                 gray ['P6,2023 3335 2148 3391']
                     (                    ( ['P6,10 3407 140 3478']
                    N6                   N6 ['P6,10 3407 140 3478']
                     )                    ) ['P6,10 3407 140 3478']
             carbonate            carbonate ['P6,168 3407 445 3465']
              mudstone             mudstone ['P6,470 3407 749 3465']
                     (                    ( ['P6,775 3407 906 3482']
                   Fig                  Fig ['P6,775 3407 906 3482']
                     .                    . ['P6,775 3407 906 3482']
                     2                    2 ['P6,934 3408 1006 3478']
                     )                    ) ['P6,934 3408 1006 3478']
                     .                    . ['P6,934 3408 1006 3478']
                  Some                 Some ['P6,1035 3408 1195 3465']
                tracks               tracks ['P6,1219 3407 1388 3465']
              observed             observed ['P6,1415 3407 1677 3465']
                    in                   in ['P6,1699 3407 1754 3464']
                 cross                cross ['P6,1778 3426 1922 3465']
               section              section ['P6,1948 3407 2149 3465']
                    at                   at ['P6,9 3507 59 3556']
                   the                  the ['P6,85 3499 172 3556']
                 north                north ['P6,200 3499 351 3556']
                   end                  end ['P6,379 3499 481 3556']
                    of                   of ['P6,509 3499 571 3556']
                   the                  the ['P6,593 3499 679 3556']
                quarry               quarry ['P6,708 3517 896 3573']
                extend               extend ['P6,925 3499 1116 3556']
                    to                   to ['P6,1143 3507 1196 3556']
                    20                   20 ['P6,1226 3499 1295 3557']
                    to                   to ['P6,1323 3507 1377 3556']
                    40                   40 ['P6,1405 3499 1475 3557']
                    cm                   cm ['P6,1504 3517 1591 3556']
                  into                 into ['P6,1618 3499 1728 3556']
                   the                  the ['P6,1756 3499 1842 3556']
             carbonate            carbonate ['P6,1871 3499 2149 3556']
              mudstone             mudstone ['P6,8 3590 301 3647']
                     .                    . ['P6,8 3590 301 3647']
                   The                  The ['P6,331 3589 441 3647']
                matrix               matrix ['P6,467 3589 654 3647']
                    is                   is ['P6,680 3589 725 3647']
            dominantly           dominantly ['P6,753 3589 1079 3664']
                 Ca-Mg                Ca-Mg ['P6,1107 3590 1308 3664']
              smectite             smectite ['P6,1337 3589 1573 3647']
                  with                 with ['P6,1599 3589 1726 3647']
                     a                    a ['P6,1753 3608 1782 3647']
                 minor                minor ['P6,1806 3589 1978 3647']
X            component           com-ponent ['P6,2002 3608 2146 3647', 'P6,7 3689 204 3755']
                    of                   of ['P6,237 3681 299 3738']
             bioclasts            bioclasts ['P6,326 3681 576 3738']
                   and                  and ['P6,612 3681 714 3738']
              volcanic             volcanic ['P6,747 3681 988 3738']
               airfall              airfall ['P6,1024 3681 1194 3738']
                   ash                  ash ['P6,1228 3681 1321 3738']
              material             material ['P6,1354 3681 1589 3738']
             including            including ['P6,1621 3681 1891 3755']
               zircons              zircons ['P6,1925 3681 2146 3749']
